date,Read Type,time,kWh
2023-07-27T00:00:00Z,kWh Net,21:00:00,3.01
2023-07-27T00:00:00Z,kWh Net,21:15:00,2.65
2023-07-27T00:00:00Z,kWh Net,21:30:00,2.85
2023-07-27T00:00:00Z,kWh Net,21:45:00,2.79
2023-07-27T00:00:00Z,kWh Net,22:00:00,2.53
2023-07-27T00:00:00Z,kWh Net,22:15:00,2.8
2023-07-27T00:00:00Z,kWh Net,22:30:00,2.55
2023-07-27T00:00:00Z,kWh Net,22:45:00,2.84
2023-07-27T00:00:00Z,kWh Net,23:00:00,2.58
2023-07-27T00:00:00Z,kWh Net,23:15:00,2.84
2023-07-27T00:00:00Z,kWh Net,23:30:00,2.56
2023-07-27T00:00:00Z,kWh Net,23:45:00,2.1
2023-07-28T00:00:00Z,kWh Net,00:00:00,0.13
2023-07-28T00:00:00Z,kWh Net,00:15:00,0.36
2023-07-28T00:00:00Z,kWh Net,00:30:00,0.09
2023-07-28T00:00:00Z,kWh Net,00:45:00,0.24
2023-07-28T00:00:00Z,kWh Net,01:00:00,0.18
2023-07-28T00:00:00Z,kWh Net,01:15:00,0.07
2023-07-28T00:00:00Z,kWh Net,01:30:00,0.32
2023-07-28T00:00:00Z,kWh Net,01:45:00,0.07
2023-07-28T00:00:00Z,kWh Net,02:00:00,0.24
2023-07-28T00:00:00Z,kWh Net,02:15:00,0.18
2023-07-28T00:00:00Z,kWh Net,02:30:00,0.09
2023-07-28T00:00:00Z,kWh Net,02:45:00,0.34
2023-07-28T00:00:00Z,kWh Net,03:00:00,0.09
2023-07-28T00:00:00Z,kWh Net,03:15:00,0.06
2023-07-28T00:00:00Z,kWh Net,03:30:00,0.32
2023-07-28T00:00:00Z,kWh Net,03:45:00,0.08
2023-07-28T00:00:00Z,kWh Net,04:00:00,0.11
2023-07-28T00:00:00Z,kWh Net,04:15:00,0.25
2023-07-28T00:00:00Z,kWh Net,04:30:00,0.06
2023-07-28T00:00:00Z,kWh Net,04:45:00,0.09
2023-07-28T00:00:00Z,kWh Net,05:00:00,0.6
2023-07-28T00:00:00Z,kWh Net,05:15:00,0.09
2023-07-28T00:00:00Z,kWh Net,05:30:00,0.11
2023-07-28T00:00:00Z,kWh Net,05:45:00,0.29
2023-07-28T00:00:00Z,kWh Net,06:00:00,-0.01
2023-07-28T00:00:00Z,kWh Net,06:15:00,0.05
2023-07-28T00:00:00Z,kWh Net,06:30:00,-0.33
2023-07-28T00:00:00Z,kWh Net,06:45:00,-0.26
2023-07-28T00:00:00Z,kWh Net,07:00:00,-0.41
2023-07-28T00:00:00Z,kWh Net,07:15:00,-0.74
2023-07-28T00:00:00Z,kWh Net,07:30:00,-0.56
2023-07-28T00:00:00Z,kWh Net,07:45:00,-0.9
2023-07-28T00:00:00Z,kWh Net,08:00:00,-0.68
2023-07-28T00:00:00Z,kWh Net,08:15:00,-1
2023-07-28T00:00:00Z,kWh Net,08:30:00,-0.85
2023-07-28T00:00:00Z,kWh Net,08:45:00,-0.36
2023-07-28T00:00:00Z,kWh Net,09:00:00,-0.88
2023-07-28T00:00:00Z,kWh Net,09:15:00,-0.76
2023-07-28T00:00:00Z,kWh Net,09:30:00,-1.06
2023-07-28T00:00:00Z,kWh Net,09:45:00,-1.08
2023-07-28T00:00:00Z,kWh Net,10:00:00,-1.04
2023-07-28T00:00:00Z,kWh Net,10:15:00,-1.44
2023-07-28T00:00:00Z,kWh Net,10:30:00,-1.1
2023-07-28T00:00:00Z,kWh Net,10:45:00,-1.7
2023-07-28T00:00:00Z,kWh Net,11:00:00,-1.89
2023-07-28T00:00:00Z,kWh Net,11:15:00,-1.4
2023-07-28T00:00:00Z,kWh Net,11:30:00,-1.39
2023-07-28T00:00:00Z,kWh Net,11:45:00,-1.02
2023-07-28T00:00:00Z,kWh Net,12:00:00,-0.91
2023-07-28T00:00:00Z,kWh Net,12:15:00,-1.9
2023-07-28T00:00:00Z,kWh Net,12:30:00,-1.46
2023-07-28T00:00:00Z,kWh Net,12:45:00,-1.96
2023-07-28T00:00:00Z,kWh Net,13:00:00,-1.92
2023-07-28T00:00:00Z,kWh Net,13:15:00,-1.46
2023-07-28T00:00:00Z,kWh Net,13:30:00,-2.07
2023-07-28T00:00:00Z,kWh Net,13:45:00,-1.6
2023-07-28T00:00:00Z,kWh Net,14:00:00,-1.89
2023-07-28T00:00:00Z,kWh Net,14:15:00,-1.26
2023-07-28T00:00:00Z,kWh Net,14:30:00,-1.77
2023-07-28T00:00:00Z,kWh Net,14:45:00,-2.18
2023-07-28T00:00:00Z,kWh Net,15:00:00,-1.35
2023-07-28T00:00:00Z,kWh Net,15:15:00,-1.65
2023-07-28T00:00:00Z,kWh Net,15:30:00,-1.39
2023-07-28T00:00:00Z,kWh Net,15:45:00,-1.11
2023-07-28T00:00:00Z,kWh Net,16:00:00,-1.26
2023-07-28T00:00:00Z,kWh Net,16:15:00,-1.42
2023-07-28T00:00:00Z,kWh Net,16:30:00,-0.71
2023-07-28T00:00:00Z,kWh Net,16:45:00,-1.41
2023-07-28T00:00:00Z,kWh Net,17:00:00,-0.59
2023-07-28T00:00:00Z,kWh Net,17:15:00,-0.97
2023-07-28T00:00:00Z,kWh Net,17:30:00,-0.83
2023-07-28T00:00:00Z,kWh Net,17:45:00,-0.44
2023-07-28T00:00:00Z,kWh Net,18:00:00,-0.89
2023-07-28T00:00:00Z,kWh Net,18:15:00,-0.22
2023-07-28T00:00:00Z,kWh Net,18:30:00,-0.04
2023-07-28T00:00:00Z,kWh Net,18:45:00,0.01
2023-07-28T00:00:00Z,kWh Net,19:00:00,0.69
2023-07-28T00:00:00Z,kWh Net,19:15:00,0.45
2023-07-28T00:00:00Z,kWh Net,19:30:00,0.18
2023-07-28T00:00:00Z,kWh Net,19:45:00,0.21
2023-07-28T00:00:00Z,kWh Net,20:00:00,0.02
2023-07-28T00:00:00Z,kWh Net,20:15:00,0.66
2023-07-28T00:00:00Z,kWh Net,20:30:00,0.27
2023-07-28T00:00:00Z,kWh Net,20:45:00,0.84
2023-07-28T00:00:00Z,kWh Net,21:00:00,0.29
2023-07-28T00:00:00Z,kWh Net,21:15:00,0.59
2023-07-28T00:00:00Z,kWh Net,21:30:00,0.35
2023-07-28T00:00:00Z,kWh Net,21:45:00,0.21
2023-07-28T00:00:00Z,kWh Net,22:00:00,0.46
2023-07-28T00:00:00Z,kWh Net,22:15:00,0.14
2023-07-28T00:00:00Z,kWh Net,22:30:00,0.42
2023-07-28T00:00:00Z,kWh Net,22:45:00,0.09
2023-07-28T00:00:00Z,kWh Net,23:00:00,0.36
2023-07-28T00:00:00Z,kWh Net,23:15:00,0.08
2023-07-28T00:00:00Z,kWh Net,23:30:00,0.35
2023-07-28T00:00:00Z,kWh Net,23:45:00,0.07
2023-07-29T00:00:00Z,kWh Net,00:00:00,0.33
2023-07-29T00:00:00Z,kWh Net,00:15:00,0.09
2023-07-29T00:00:00Z,kWh Net,00:30:00,0.36
2023-07-29T00:00:00Z,kWh Net,00:45:00,0.1
2023-07-29T00:00:00Z,kWh Net,01:00:00,0.35
2023-07-29T00:00:00Z,kWh Net,01:15:00,0.1
2023-07-29T00:00:00Z,kWh Net,01:30:00,0.29
2023-07-29T00:00:00Z,kWh Net,01:45:00,0.17
2023-07-29T00:00:00Z,kWh Net,02:00:00,0.13
2023-07-29T00:00:00Z,kWh Net,02:15:00,0.36
2023-07-29T00:00:00Z,kWh Net,02:30:00,0.1
2023-07-29T00:00:00Z,kWh Net,02:45:00,0.36
2023-07-29T00:00:00Z,kWh Net,03:00:00,0.11
2023-07-29T00:00:00Z,kWh Net,03:15:00,0.25
2023-07-29T00:00:00Z,kWh Net,03:30:00,0.18
2023-07-29T00:00:00Z,kWh Net,03:45:00,0.07
2023-07-29T00:00:00Z,kWh Net,04:00:00,0.32
2023-07-29T00:00:00Z,kWh Net,04:15:00,0.07
2023-07-29T00:00:00Z,kWh Net,04:30:00,0.09
2023-07-29T00:00:00Z,kWh Net,04:45:00,0.32
2023-07-29T00:00:00Z,kWh Net,05:00:00,0.24
2023-07-29T00:00:00Z,kWh Net,05:15:00,0.21
2023-07-29T00:00:00Z,kWh Net,05:30:00,0.42
2023-07-29T00:00:00Z,kWh Net,05:45:00,0.12
2023-07-29T00:00:00Z,kWh Net,06:00:00,0.37
2023-07-29T00:00:00Z,kWh Net,06:15:00,0.05
2023-07-29T00:00:00Z,kWh Net,06:30:00,0.12
2023-07-29T00:00:00Z,kWh Net,06:45:00,0.27
2023-07-29T00:00:00Z,kWh Net,07:00:00,-0.05
2023-07-29T00:00:00Z,kWh Net,07:15:00,0
2023-07-29T00:00:00Z,kWh Net,07:30:00,-0.22
2023-07-29T00:00:00Z,kWh Net,07:45:00,-0.22
2023-07-29T00:00:00Z,kWh Net,08:00:00,-0.06
2023-07-29T00:00:00Z,kWh Net,08:15:00,-0.36
2023-07-29T00:00:00Z,kWh Net,08:30:00,-0.1
2023-07-29T00:00:00Z,kWh Net,08:45:00,-0.32
2023-07-29T00:00:00Z,kWh Net,09:00:00,-0.27
2023-07-29T00:00:00Z,kWh Net,09:15:00,-0.98
2023-07-29T00:00:00Z,kWh Net,09:30:00,-0.6
2023-07-29T00:00:00Z,kWh Net,09:45:00,-0.59
2023-07-29T00:00:00Z,kWh Net,10:00:00,-0.85
2023-07-29T00:00:00Z,kWh Net,10:15:00,-1.44
2023-07-29T00:00:00Z,kWh Net,10:30:00,-1.48
2023-07-29T00:00:00Z,kWh Net,10:45:00,-1.89
2023-07-29T00:00:00Z,kWh Net,11:00:00,-1.12
2023-07-29T00:00:00Z,kWh Net,11:15:00,-0.96
2023-07-29T00:00:00Z,kWh Net,11:30:00,-0.46
2023-07-29T00:00:00Z,kWh Net,11:45:00,-0.2
2023-07-29T00:00:00Z,kWh Net,12:00:00,0.06
2023-07-29T00:00:00Z,kWh Net,12:15:00,-0.76
2023-07-29T00:00:00Z,kWh Net,12:30:00,-1.04
2023-07-29T00:00:00Z,kWh Net,12:45:00,-0.58
2023-07-29T00:00:00Z,kWh Net,13:00:00,-1.86
2023-07-29T00:00:00Z,kWh Net,13:15:00,-0.93
2023-07-29T00:00:00Z,kWh Net,13:30:00,-1.45
2023-07-29T00:00:00Z,kWh Net,13:45:00,-1.65
2023-07-29T00:00:00Z,kWh Net,14:00:00,-1.25
2023-07-29T00:00:00Z,kWh Net,14:15:00,-2.35
2023-07-29T00:00:00Z,kWh Net,14:30:00,-1.07
2023-07-29T00:00:00Z,kWh Net,14:45:00,-2.28
2023-07-29T00:00:00Z,kWh Net,15:00:00,-1.42
2023-07-29T00:00:00Z,kWh Net,15:15:00,-0.88
2023-07-29T00:00:00Z,kWh Net,15:30:00,-0.65
2023-07-29T00:00:00Z,kWh Net,15:45:00,-0.85
2023-07-29T00:00:00Z,kWh Net,16:00:00,-1.65
2023-07-29T00:00:00Z,kWh Net,16:15:00,-1.31
2023-07-29T00:00:00Z,kWh Net,16:30:00,0.16
2023-07-29T00:00:00Z,kWh Net,16:45:00,0.11
2023-07-29T00:00:00Z,kWh Net,17:00:00,0.58
2023-07-29T00:00:00Z,kWh Net,17:15:00,0.13
2023-07-29T00:00:00Z,kWh Net,17:30:00,-0.35
2023-07-29T00:00:00Z,kWh Net,17:45:00,0.3
2023-07-29T00:00:00Z,kWh Net,18:00:00,0.07
2023-07-29T00:00:00Z,kWh Net,18:15:00,0.18
2023-07-29T00:00:00Z,kWh Net,18:30:00,0.88
2023-07-29T00:00:00Z,kWh Net,18:45:00,-0.02
2023-07-29T00:00:00Z,kWh Net,19:00:00,0.15
2023-07-29T00:00:00Z,kWh Net,19:15:00,-0.33
2023-07-29T00:00:00Z,kWh Net,19:30:00,0.12
2023-07-29T00:00:00Z,kWh Net,19:45:00,0.73
2023-07-29T00:00:00Z,kWh Net,20:00:00,0.75
2023-07-29T00:00:00Z,kWh Net,20:15:00,0.64
2023-07-29T00:00:00Z,kWh Net,20:30:00,0.95
2023-07-29T00:00:00Z,kWh Net,20:45:00,0.62
2023-07-29T00:00:00Z,kWh Net,21:00:00,0.38
2023-07-29T00:00:00Z,kWh Net,21:15:00,0.1
2023-07-29T00:00:00Z,kWh Net,21:30:00,0.69
2023-07-29T00:00:00Z,kWh Net,21:45:00,0.16
2023-07-29T00:00:00Z,kWh Net,22:00:00,0.38
2023-07-29T00:00:00Z,kWh Net,22:15:00,0.1
2023-07-29T00:00:00Z,kWh Net,22:30:00,0.38
2023-07-29T00:00:00Z,kWh Net,22:45:00,0.09
2023-07-29T00:00:00Z,kWh Net,23:00:00,0.32
2023-07-29T00:00:00Z,kWh Net,23:15:00,0.07
2023-07-29T00:00:00Z,kWh Net,23:30:00,0.3
2023-07-29T00:00:00Z,kWh Net,23:45:00,0.07
2023-07-30T00:00:00Z,kWh Net,00:00:00,0.08
2023-07-30T00:00:00Z,kWh Net,00:15:00,0.27
2023-07-30T00:00:00Z,kWh Net,00:30:00,0.09
2023-07-30T00:00:00Z,kWh Net,00:45:00,0.33
2023-07-30T00:00:00Z,kWh Net,01:00:00,0.09
2023-07-30T00:00:00Z,kWh Net,01:15:00,0.1
2023-07-30T00:00:00Z,kWh Net,01:30:00,0.29
2023-07-30T00:00:00Z,kWh Net,01:45:00,0.08
2023-07-30T00:00:00Z,kWh Net,02:00:00,0.08
2023-07-30T00:00:00Z,kWh Net,02:15:00,0.26
2023-07-30T00:00:00Z,kWh Net,02:30:00,0.08
2023-07-30T00:00:00Z,kWh Net,02:45:00,0.06
2023-07-30T00:00:00Z,kWh Net,03:00:00,0.09
2023-07-30T00:00:00Z,kWh Net,03:15:00,0.3
2023-07-30T00:00:00Z,kWh Net,03:30:00,0.1
2023-07-30T00:00:00Z,kWh Net,03:45:00,0.1
2023-07-30T00:00:00Z,kWh Net,04:00:00,0.11
2023-07-30T00:00:00Z,kWh Net,04:15:00,0.25
2023-07-30T00:00:00Z,kWh Net,04:30:00,0.08
2023-07-30T00:00:00Z,kWh Net,04:45:00,0.09
2023-07-30T00:00:00Z,kWh Net,05:00:00,0.07
2023-07-30T00:00:00Z,kWh Net,05:15:00,0.07
2023-07-30T00:00:00Z,kWh Net,05:30:00,0.18
2023-07-30T00:00:00Z,kWh Net,05:45:00,0.08
2023-07-30T00:00:00Z,kWh Net,06:00:00,0.09
2023-07-30T00:00:00Z,kWh Net,06:15:00,0.03
2023-07-30T00:00:00Z,kWh Net,06:30:00,-0.04
2023-07-30T00:00:00Z,kWh Net,06:45:00,-0.02
2023-07-30T00:00:00Z,kWh Net,07:00:00,-0.17
2023-07-30T00:00:00Z,kWh Net,07:15:00,-0.46
2023-07-30T00:00:00Z,kWh Net,07:30:00,-0.46
2023-07-30T00:00:00Z,kWh Net,07:45:00,-0.81
2023-07-30T00:00:00Z,kWh Net,08:00:00,-0.41
2023-07-30T00:00:00Z,kWh Net,08:15:00,-0.33
2023-07-30T00:00:00Z,kWh Net,08:30:00,-0.64
2023-07-30T00:00:00Z,kWh Net,08:45:00,-0.54
2023-07-30T00:00:00Z,kWh Net,09:00:00,-0.88
2023-07-30T00:00:00Z,kWh Net,09:15:00,-0.82
2023-07-30T00:00:00Z,kWh Net,09:30:00,-1.41
2023-07-30T00:00:00Z,kWh Net,09:45:00,-1.02
2023-07-30T00:00:00Z,kWh Net,10:00:00,-1.35
2023-07-30T00:00:00Z,kWh Net,10:15:00,-1.47
2023-07-30T00:00:00Z,kWh Net,10:30:00,-1.38
2023-07-30T00:00:00Z,kWh Net,10:45:00,-1.34
2023-07-30T00:00:00Z,kWh Net,11:00:00,-1.95
2023-07-30T00:00:00Z,kWh Net,11:15:00,-2.04
2023-07-30T00:00:00Z,kWh Net,11:30:00,-2.2
2023-07-30T00:00:00Z,kWh Net,11:45:00,-2.25
2023-07-30T00:00:00Z,kWh Net,12:00:00,-2.48
2023-07-30T00:00:00Z,kWh Net,12:15:00,-2.49
2023-07-30T00:00:00Z,kWh Net,12:30:00,-2.42
2023-07-30T00:00:00Z,kWh Net,12:45:00,-2.76
2023-07-30T00:00:00Z,kWh Net,13:00:00,-2.51
2023-07-30T00:00:00Z,kWh Net,13:15:00,-2.15
2023-07-30T00:00:00Z,kWh Net,13:30:00,-2.86
2023-07-30T00:00:00Z,kWh Net,13:45:00,-1.8
2023-07-30T00:00:00Z,kWh Net,14:00:00,-2.64
2023-07-30T00:00:00Z,kWh Net,14:15:00,-2.52
2023-07-30T00:00:00Z,kWh Net,14:30:00,-2.07
2023-07-30T00:00:00Z,kWh Net,14:45:00,-1.7
2023-07-30T00:00:00Z,kWh Net,15:00:00,-2.36
2023-07-30T00:00:00Z,kWh Net,15:15:00,-2.21
2023-07-30T00:00:00Z,kWh Net,15:30:00,-2.37
2023-07-30T00:00:00Z,kWh Net,15:45:00,-1.56
2023-07-30T00:00:00Z,kWh Net,16:00:00,-1.22
2023-07-30T00:00:00Z,kWh Net,16:15:00,-1.68
2023-07-30T00:00:00Z,kWh Net,16:30:00,-1.82
2023-07-30T00:00:00Z,kWh Net,16:45:00,-0.58
2023-07-30T00:00:00Z,kWh Net,17:00:00,-1.18
2023-07-30T00:00:00Z,kWh Net,17:15:00,-1.3
2023-07-30T00:00:00Z,kWh Net,17:30:00,-1.12
2023-07-30T00:00:00Z,kWh Net,17:45:00,-1.07
2023-07-30T00:00:00Z,kWh Net,18:00:00,-0.86
2023-07-30T00:00:00Z,kWh Net,18:15:00,-0.73
2023-07-30T00:00:00Z,kWh Net,18:30:00,-0.9
2023-07-30T00:00:00Z,kWh Net,18:45:00,-0.7
2023-07-30T00:00:00Z,kWh Net,19:00:00,-0.5
2023-07-30T00:00:00Z,kWh Net,19:15:00,-0.42
2023-07-30T00:00:00Z,kWh Net,19:30:00,-0.08
2023-07-30T00:00:00Z,kWh Net,19:45:00,-0.09
2023-07-30T00:00:00Z,kWh Net,20:00:00,0.1
2023-07-30T00:00:00Z,kWh Net,20:15:00,0.16
2023-07-30T00:00:00Z,kWh Net,20:30:00,0.23
2023-07-30T00:00:00Z,kWh Net,20:45:00,0.25
2023-07-30T00:00:00Z,kWh Net,21:00:00,0.27
2023-07-30T00:00:00Z,kWh Net,21:15:00,1.01
2023-07-30T00:00:00Z,kWh Net,21:30:00,0.92
2023-07-30T00:00:00Z,kWh Net,21:45:00,1.13
2023-07-30T00:00:00Z,kWh Net,22:00:00,0.82
2023-07-30T00:00:00Z,kWh Net,22:15:00,0.5
2023-07-30T00:00:00Z,kWh Net,22:30:00,0.18
2023-07-30T00:00:00Z,kWh Net,22:45:00,0.21
2023-07-30T00:00:00Z,kWh Net,23:00:00,0.21
2023-07-30T00:00:00Z,kWh Net,23:15:00,0.21
2023-07-30T00:00:00Z,kWh Net,23:30:00,0.22
2023-07-30T00:00:00Z,kWh Net,23:45:00,0.16
2023-07-31T00:00:00Z,kWh Net,00:00:00,0.17
2023-07-31T00:00:00Z,kWh Net,00:15:00,0.17
2023-07-31T00:00:00Z,kWh Net,00:30:00,0.17
2023-07-31T00:00:00Z,kWh Net,00:45:00,0.18
2023-07-31T00:00:00Z,kWh Net,01:00:00,0.17
2023-07-31T00:00:00Z,kWh Net,01:15:00,0.18
2023-07-31T00:00:00Z,kWh Net,01:30:00,0.21
2023-07-31T00:00:00Z,kWh Net,01:45:00,0.2
2023-07-31T00:00:00Z,kWh Net,02:00:00,0.12
2023-07-31T00:00:00Z,kWh Net,02:15:00,0.1
2023-07-31T00:00:00Z,kWh Net,02:30:00,0.11
2023-07-31T00:00:00Z,kWh Net,02:45:00,0.11
2023-07-31T00:00:00Z,kWh Net,03:00:00,0.08
2023-07-31T00:00:00Z,kWh Net,03:15:00,0.07
2023-07-31T00:00:00Z,kWh Net,03:30:00,0.06
2023-07-31T00:00:00Z,kWh Net,03:45:00,0.07
2023-07-31T00:00:00Z,kWh Net,04:00:00,0.07
2023-07-31T00:00:00Z,kWh Net,04:15:00,0.06
2023-07-31T00:00:00Z,kWh Net,04:30:00,0.07
2023-07-31T00:00:00Z,kWh Net,04:45:00,0.09
2023-07-31T00:00:00Z,kWh Net,05:00:00,0.09
2023-07-31T00:00:00Z,kWh Net,05:15:00,0.1
2023-07-31T00:00:00Z,kWh Net,05:30:00,0.09
2023-07-31T00:00:00Z,kWh Net,05:45:00,0.11
2023-07-31T00:00:00Z,kWh Net,06:00:00,0.06
2023-07-31T00:00:00Z,kWh Net,06:15:00,0.02
2023-07-31T00:00:00Z,kWh Net,06:30:00,-0.06
2023-07-31T00:00:00Z,kWh Net,06:45:00,-0.13
2023-07-31T00:00:00Z,kWh Net,07:00:00,-0.14
2023-07-31T00:00:00Z,kWh Net,07:15:00,-0.38
2023-07-31T00:00:00Z,kWh Net,07:30:00,-0.87
2023-07-31T00:00:00Z,kWh Net,07:45:00,-0.92
2023-07-31T00:00:00Z,kWh Net,08:00:00,-1
2023-07-31T00:00:00Z,kWh Net,08:15:00,-1.07
2023-07-31T00:00:00Z,kWh Net,08:30:00,-1.09
2023-07-31T00:00:00Z,kWh Net,08:45:00,-1.05
2023-07-31T00:00:00Z,kWh Net,09:00:00,-1.18
2023-07-31T00:00:00Z,kWh Net,09:15:00,-1.12
2023-07-31T00:00:00Z,kWh Net,09:30:00,-1.3
2023-07-31T00:00:00Z,kWh Net,09:45:00,-1.21
2023-07-31T00:00:00Z,kWh Net,10:00:00,-1.4
2023-07-31T00:00:00Z,kWh Net,10:15:00,-1.56
2023-07-31T00:00:00Z,kWh Net,10:30:00,-1.72
2023-07-31T00:00:00Z,kWh Net,10:45:00,-1.74
2023-07-31T00:00:00Z,kWh Net,11:00:00,-1.78
2023-07-31T00:00:00Z,kWh Net,11:15:00,-2.01
2023-07-31T00:00:00Z,kWh Net,11:30:00,-2.08
2023-07-31T00:00:00Z,kWh Net,11:45:00,-2.04
2023-07-31T00:00:00Z,kWh Net,12:00:00,-1.7
2023-07-31T00:00:00Z,kWh Net,12:15:00,-1.69
2023-07-31T00:00:00Z,kWh Net,12:30:00,-2.04
2023-07-31T00:00:00Z,kWh Net,12:45:00,-2.34
2023-07-31T00:00:00Z,kWh Net,13:00:00,-2.25
2023-07-31T00:00:00Z,kWh Net,13:15:00,-2.35
2023-07-31T00:00:00Z,kWh Net,13:30:00,-0.98
2023-07-31T00:00:00Z,kWh Net,13:45:00,0.71
2023-07-31T00:00:00Z,kWh Net,14:00:00,0.25
2023-07-31T00:00:00Z,kWh Net,14:15:00,0.36
2023-07-31T00:00:00Z,kWh Net,14:30:00,0.12
2023-07-31T00:00:00Z,kWh Net,14:45:00,0.5
2023-07-31T00:00:00Z,kWh Net,15:00:00,2.1
2023-07-31T00:00:00Z,kWh Net,15:15:00,1.16
2023-07-31T00:00:00Z,kWh Net,15:30:00,0.64
2023-07-31T00:00:00Z,kWh Net,15:45:00,-0.2
2023-07-31T00:00:00Z,kWh Net,16:00:00,-1.01
2023-07-31T00:00:00Z,kWh Net,16:15:00,-0.66
2023-07-31T00:00:00Z,kWh Net,16:30:00,-1.54
2023-07-31T00:00:00Z,kWh Net,16:45:00,-1.34
2023-07-31T00:00:00Z,kWh Net,17:00:00,-1.11
2023-07-31T00:00:00Z,kWh Net,17:15:00,-1.24
2023-07-31T00:00:00Z,kWh Net,17:30:00,-0.87
2023-07-31T00:00:00Z,kWh Net,17:45:00,-0.96
2023-07-31T00:00:00Z,kWh Net,18:00:00,-0.67
2023-07-31T00:00:00Z,kWh Net,18:15:00,-0.76
2023-07-31T00:00:00Z,kWh Net,18:30:00,-0.62
2023-07-31T00:00:00Z,kWh Net,18:45:00,1.16
2023-07-31T00:00:00Z,kWh Net,19:00:00,2.22
2023-07-31T00:00:00Z,kWh Net,19:15:00,0.08
2023-07-31T00:00:00Z,kWh Net,19:30:00,0.08
2023-07-31T00:00:00Z,kWh Net,19:45:00,0.32
2023-07-31T00:00:00Z,kWh Net,20:00:00,0.32
2023-07-31T00:00:00Z,kWh Net,20:15:00,0.33
2023-07-31T00:00:00Z,kWh Net,20:30:00,0.2
2023-07-31T00:00:00Z,kWh Net,20:45:00,0.17
2023-07-31T00:00:00Z,kWh Net,21:00:00,0.12
2023-07-31T00:00:00Z,kWh Net,21:15:00,0.32
2023-07-31T00:00:00Z,kWh Net,21:30:00,0.98
2023-07-31T00:00:00Z,kWh Net,21:45:00,0.67
2023-07-31T00:00:00Z,kWh Net,22:00:00,0.15
2023-07-31T00:00:00Z,kWh Net,22:15:00,0.24
2023-07-31T00:00:00Z,kWh Net,22:30:00,0.24
2023-07-31T00:00:00Z,kWh Net,22:45:00,0.43
2023-07-31T00:00:00Z,kWh Net,23:00:00,2.79
2023-07-31T00:00:00Z,kWh Net,23:15:00,2.65
2023-07-31T00:00:00Z,kWh Net,23:30:00,2.67
2023-07-31T00:00:00Z,kWh Net,23:45:00,2.64
2023-08-01T00:00:00Z,kWh Net,00:00:00,2.61
2023-08-01T00:00:00Z,kWh Net,00:15:00,2.63
2023-08-01T00:00:00Z,kWh Net,00:30:00,2.63
2023-08-01T00:00:00Z,kWh Net,00:45:00,2.64
2023-08-01T00:00:00Z,kWh Net,01:00:00,2.64
2023-08-01T00:00:00Z,kWh Net,01:15:00,2.64
2023-08-01T00:00:00Z,kWh Net,01:30:00,2.65
2023-08-01T00:00:00Z,kWh Net,01:45:00,2.62
2023-08-01T00:00:00Z,kWh Net,02:00:00,2.62
2023-08-01T00:00:00Z,kWh Net,02:15:00,2.63
2023-08-01T00:00:00Z,kWh Net,02:30:00,2.59
2023-08-01T00:00:00Z,kWh Net,02:45:00,2.52
2023-08-01T00:00:00Z,kWh Net,03:00:00,0.67
2023-08-01T00:00:00Z,kWh Net,03:15:00,0.1
2023-08-01T00:00:00Z,kWh Net,03:30:00,0.1
2023-08-01T00:00:00Z,kWh Net,03:45:00,0.09
2023-08-01T00:00:00Z,kWh Net,04:00:00,0.1
2023-08-01T00:00:00Z,kWh Net,04:15:00,0.09
2023-08-01T00:00:00Z,kWh Net,04:30:00,0.07
2023-08-01T00:00:00Z,kWh Net,04:45:00,0.07
2023-08-01T00:00:00Z,kWh Net,05:00:00,0.37
2023-08-01T00:00:00Z,kWh Net,05:15:00,0.29
2023-08-01T00:00:00Z,kWh Net,05:30:00,0.19
2023-08-01T00:00:00Z,kWh Net,05:45:00,0.27
2023-08-01T00:00:00Z,kWh Net,06:00:00,0.06
2023-08-01T00:00:00Z,kWh Net,06:15:00,-0.07
2023-08-01T00:00:00Z,kWh Net,06:30:00,-0.24
2023-08-01T00:00:00Z,kWh Net,06:45:00,-0.4
2023-08-01T00:00:00Z,kWh Net,07:00:00,-0.57
2023-08-01T00:00:00Z,kWh Net,07:15:00,-0.69
2023-08-01T00:00:00Z,kWh Net,07:30:00,-0.86
2023-08-01T00:00:00Z,kWh Net,07:45:00,-0.83
2023-08-01T00:00:00Z,kWh Net,08:00:00,-0.92
2023-08-01T00:00:00Z,kWh Net,08:15:00,-1.06
2023-08-01T00:00:00Z,kWh Net,08:30:00,-1.1
2023-08-01T00:00:00Z,kWh Net,08:45:00,-1.18
2023-08-01T00:00:00Z,kWh Net,09:00:00,-1.23
2023-08-01T00:00:00Z,kWh Net,09:15:00,-1.32
2023-08-01T00:00:00Z,kWh Net,09:30:00,-1.43
2023-08-01T00:00:00Z,kWh Net,09:45:00,-1.53
2023-08-01T00:00:00Z,kWh Net,10:00:00,-1.65
2023-08-01T00:00:00Z,kWh Net,10:15:00,-1.78
2023-08-01T00:00:00Z,kWh Net,10:30:00,-1.89
2023-08-01T00:00:00Z,kWh Net,10:45:00,-2.01
2023-08-01T00:00:00Z,kWh Net,11:00:00,-2.14
2023-08-01T00:00:00Z,kWh Net,11:15:00,-1.76
2023-08-01T00:00:00Z,kWh Net,11:30:00,-2.37
2023-08-01T00:00:00Z,kWh Net,11:45:00,-1.59
